mean_fit_time,mean_score_time,mean_test_score,param_class_weight,param_coef0,param_degree,param_gamma,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.003907144069671631,0.0,-0.11939354429289947,balanced,0,1,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",156,-0.13828275675960497,-0.0268607654675127,-0.22413272587221036,-0.08798310886449139,0.006767372041162698,0.0,0.07210292750588891
0.0,0.0,-0.04302845924115978,balanced,0,1,1,"{'gamma': 1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",81,-0.09581644410252331,-0.09887865147828519,-0.22413272587221036,0.24759378423606915,0.0,0.0,0.17514354655902728
0.0,0.0,-0.0952418481847593,balanced,0,1,10,"{'gamma': 10, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",149,-0.13828275675960497,-0.09887865147828519,-0.22413272587221036,0.08104408984731079,0.0,0.0,0.11110857287145155
0.0,0.0,-0.09225226679703037,balanced,0,1,100,"{'gamma': 100, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",143,-0.14323894436525436,-0.08183170883849715,-0.22413272587221036,0.08104408984731079,0.0,0.0,0.1117669916732189
0.0,0.0,0.025808108430165257,balanced,0,2,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",5,-0.02376913442707642,0.04724555912615343,0.08058229640253804,0.0,0.0,0.0,0.040611618068492984
0.0039060115814208984,0.0,-0.043317240076187216,balanced,0,2,1,"{'gamma': 1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",86,-0.11912173678640627,-0.09887865147828519,-0.1543033499620919,0.2002981862005382,0.006765410513973454,0.0,0.1416519813642729
0.0033774971961975098,0.0,-0.07566308224841764,balanced,0,2,10,"{'gamma': 10, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",136,-0.11444244151147037,-0.16116459280507606,-0.10744306187005072,0.08104408984731079,0.005849996746235516,0.0,0.09255235039649708
0.4264974594116211,0.0,-0.07578772753162914,balanced,0,2,100,"{'gamma': 100, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",137,-0.09111325773475437,-0.14055902285436916,0.02162446505451833,-0.09284766908852594,0.21087953944284818,0.0,0.05948803145169499
0.0,0.0,-0.11939354429289947,balanced,0.1,1,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",156,-0.13828275675960497,-0.0268607654675127,-0.22413272587221036,-0.08798310886449139,0.0,0.0,0.07210292750588891
0.003906548023223877,0.0,-0.04302845924115978,balanced,0.1,1,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",81,-0.09581644410252331,-0.09887865147828519,-0.22413272587221036,0.24759378423606915,0.006766339658431517,0.0,0.17514354655902728
0.0,0.0,-0.0952418481847593,balanced,0.1,1,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",149,-0.13828275675960497,-0.09887865147828519,-0.22413272587221036,0.08104408984731079,0.0,0.0,0.11110857287145155
0.0,0.0,-0.09225226679703037,balanced,0.1,1,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",143,-0.14323894436525436,-0.08183170883849715,-0.22413272587221036,0.08104408984731079,0.0,0.0,0.1117669916732189
0.003905951976776123,0.0,-0.06381136430988989,balanced,0.1,2,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 2}",127,-0.06081115784406593,0.06413118165630932,-0.22413272587221036,-0.034482758620689655,0.006765307275700337,0.0,0.10339653245788936
0.0,0.0,-0.04544945843098361,balanced,0.1,2,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 2}",89,-0.11912173678640627,-0.10744306187005072,-0.1543033499620919,0.2002981862005382,0.0,0.0,0.14253398466599823
0.0078125,0.0,-0.07207093887422315,balanced,0.1,2,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 2}",133,-0.11444244151147037,-0.14744195615489714,-0.09887865147828519,0.07318548535838089,0.0078125,0.0,0.08544363960482922
0.24277746677398682,0.0,-0.062153314316253865,balanced,0.1,2,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 2}",123,-0.08635755391767456,-0.1336306209562122,0.05976143046671968,-0.08798310886449139,0.1704890679948138,0.0,0.07270984445609521
0.003906905651092529,0.0,-0.11939354429289947,balanced,1,1,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': 'balanced', 'degree': 1}",156,-0.13828275675960497,-0.0268607654675127,-0.22413272587221036,-0.08798310886449139,0.006766959088070226,0.0,0.07210292750588891
0.0,0.0,-0.04302845924115978,balanced,1,1,1,"{'gamma': 1, 'coef0': 1, 'class_weight': 'balanced', 'degree': 1}",81,-0.09581644410252331,-0.09887865147828519,-0.22413272587221036,0.24759378423606915,0.0,0.0,0.17514354655902728
0.003905653953552246,0.0,-0.0952418481847593,balanced,1,1,10,"{'gamma': 10, 'coef0': 1, 'class_weight': 'balanced', 'degree': 1}",149,-0.13828275675960497,-0.09887865147828519,-0.22413272587221036,0.08104408984731079,0.006764791084334746,0.0,0.11110857287145155
0.00390625,0.0,-0.09225226679703037,balanced,1,1,100,"{'gamma': 100, 'coef0': 1, 'class_weight': 'balanced', 'degree': 1}",143,-0.14323894436525436,-0.08183170883849715,-0.22413272587221036,0.08104408984731079,0.0067658234670659265,0.0,0.1117669916732189
0.0,0.0,-0.11655479767785527,balanced,1,2,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",155,-0.11912173678640627,-0.07329277903578212,-0.22413272587221036,-0.04962916669854651,0.0,0.0,0.06681308286714036
0.0039058327674865723,0.0,-0.06879035130853502,balanced,1,2,1,"{'gamma': 1, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",130,-0.11912173678640627,-0.09887865147828519,-0.1543033499620919,0.0979811894172745,0.0067651007991541,0.0,0.09803800776057672
0.0039061903953552246,0.0,-0.10719633541630136,balanced,1,2,10,"{'gamma': 10, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",154,-0.10513703028110573,-0.1336306209562122,-0.07329277903578212,-0.11675923314435865,0.006765720228792809,0.0,0.021999526683763843
0.28752589225769043,0.0,-0.05244497677098148,balanced,1,2,100,"{'gamma': 100, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",110,-0.08635755391767456,-0.12662932291827403,0.05976143046671968,-0.05598925109558543,0.18630079876984842,0.0,0.06927374441560717
0.0,0.0,-0.11939354429289947,balanced,10,1,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",156,-0.13828275675960497,-0.0268607654675127,-0.22413272587221036,-0.08798310886449139,0.0,0.0,0.07210292750588891
0.003906846046447754,0.0,-0.04302845924115978,balanced,10,1,1,"{'gamma': 1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",81,-0.09581644410252331,-0.09887865147828519,-0.22413272587221036,0.24759378423606915,0.006766855849797107,0.0,0.17514354655902728
0.0,0.0,-0.0952418481847593,balanced,10,1,10,"{'gamma': 10, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",149,-0.13828275675960497,-0.09887865147828519,-0.22413272587221036,0.08104408984731079,0.0,0.0,0.11110857287145155
0.0,0.0039055347442626953,-0.09225226679703037,balanced,10,1,100,"{'gamma': 100, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",143,-0.14323894436525436,-0.08183170883849715,-0.22413272587221036,0.08104408984731079,0.0,0.00676458460778851,0.1117669916732189
0.0,0.0039060115814208984,-0.09278885942988686,balanced,10,2,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",148,-0.12859144053133847,-0.09887865147828519,-0.22413272587221036,0.08104408984731079,0.0,0.006765410513973454,0.11023480744283905
0.0,0.0,-0.06427131615741645,balanced,10,2,1,"{'gamma': 1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",128,-0.11444244151147037,-0.08183170883849715,-0.14101901870444153,0.08104408984731079,0.0,0.0,0.08624134615453273
0.008939743041992188,0.0,-0.04261369931580651,balanced,10,2,10,"{'gamma': 10, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",80,-0.09111325773475437,-0.14744195615489714,-0.03830251088370489,0.10721125348377948,0.006872700760159374,0.0,0.09446922291237232
0.08465611934661865,0.003906428813934326,-0.04353445433879854,balanced,10,2,100,"{'gamma': 100, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",87,-0.07153128892876656,-0.11227217828476796,0.05976143046671968,-0.04962916669854651,0.03069979354960804,0.006766133181885281,0.0635641535426174
0.0,0.0,-0.11939354429289947,balanced,100,1,0.1,"{'gamma': 0.1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",156,-0.13828275675960497,-0.0268607654675127,-0.22413272587221036,-0.08798310886449139,0.0,0.0,0.07210292750588891
0.0,0.003907144069671631,-0.04302845924115978,balanced,100,1,1,"{'gamma': 1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",81,-0.09581644410252331,-0.09887865147828519,-0.22413272587221036,0.24759378423606915,0.0,0.006767372041162698,0.17514354655902728
0.0,0.0,-0.0952418481847593,balanced,100,1,10,"{'gamma': 10, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",149,-0.13828275675960497,-0.09887865147828519,-0.22413272587221036,0.08104408984731079,0.0,0.0,0.11110857287145155
0.007811903953552246,0.0,-0.09225226679703037,balanced,100,1,100,"{'gamma': 100, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",143,-0.14323894436525436,-0.08183170883849715,-0.22413272587221036,0.08104408984731079,0.007811904362856078,0.0,0.1117669916732189
0.0039061307907104492,0.0,-0.09099779607526849,balanced,100,2,0.1,"{'gamma': 0.1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",142,-0.13828275675960497,-0.08183170883849715,-0.22413272587221036,0.08104408984731079,0.006765616990519691,0.0,0.11121412470866264
0.0039054155349731445,0.0,-0.06990922678041026,balanced,100,2,1,"{'gamma': 1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",132,-0.11444244151147037,-0.08183170883849715,-0.14101901870444153,0.05839848217828567,0.006764378131242274,0.0,0.07677829849636546
0.015624463558197021,0.0,-0.0840834892910467,balanced,100,2,10,"{'gamma': 10, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",141,-0.09111325773475437,-0.14744195615489714,0.0,-0.09766158046714016,0.011047953508369667,0.0,0.05308476192370302
0.08984029293060303,0.0,-0.04168125236056382,balanced,100,2,100,"{'gamma': 100, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",77,-0.07153128892876656,-0.10482848367219183,0.05976143046671968,-0.04962916669854651,0.04470623138677048,0.0,0.06161162354301875
0.0,0.0,0.0,"{0: 1, 1: 8}",0,1,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0039064884185791016,-0.00858006892186511,"{0: 1, 1: 8}",0,1,1,"{'gamma': 1, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",39,-0.03389830508474576,0.0,0.0,0.0,0.0,0.0067662364201583995,0.014738799518874447
0.0,0.0,-0.010598597881649139,"{0: 1, 1: 8}",0,1,10,"{'gamma': 10, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.0,0.0,0.018206218479284365
0.0,0.0,-0.010598597881649139,"{0: 1, 1: 8}",0,1,100,"{'gamma': 100, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.0,0.0,0.018206218479284365
0.0,0.0,0.0,"{0: 1, 1: 8}",0,2,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0039052367210388184,0.0,-0.04029288804975138,"{0: 1, 1: 8}",0,2,1,"{'gamma': 1, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",74,-0.05501485601695769,-0.07142857142857142,0.0,-0.034482758620689655,0.006764068416422919,0.0,0.02662348738740146
0.015624821186065674,0.0,0.0208836492626578,"{0: 1, 1: 8}",0,2,10,"{'gamma': 10, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",7,-0.08152745848611406,-0.06131393394849658,0.1110040985551159,0.1170787427259388,0.011048627758901072,0.0,0.09307267893106153
0.5599014759063721,0.0,-0.05356436285019759,"{0: 1, 1: 8}",0,2,100,"{'gamma': 100, 'coef0': 0, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",111,-0.09111325773475437,-0.08058229640253803,0.04604702651573602,-0.08798310886449139,0.2889703978356823,0.0,0.057479130329678926
0.0,0.0,0.0,"{0: 1, 1: 8}",0.1,1,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003906428813934326,-0.00858006892186511,"{0: 1, 1: 8}",0.1,1,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",39,-0.03389830508474576,0.0,0.0,0.0,0.0,0.006766133181885281,0.014738799518874447
0.0,0.0,-0.010598597881649139,"{0: 1, 1: 8}",0.1,1,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.0,0.0,0.018206218479284365
0.003906428813934326,0.0,-0.010598597881649139,"{0: 1, 1: 8}",0.1,1,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.006766133181885281,0.0,0.018206218479284365
0.0,0.0,0.0,"{0: 1, 1: 8}",0.1,2,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.042571823727917346,"{0: 1, 1: 8}",0.1,2,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",79,-0.05501485601695769,-0.08058229640253803,0.0,-0.034482758620689655,0.0,0.0,0.029434498852627708
0.015624165534973145,0.0,-0.034968888562830557,"{0: 1, 1: 8}",0.1,2,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",67,-0.08152745848611406,-0.06131393394849658,0.09172492321316786,-0.08798310886449139,0.011047953400482225,0.0,0.07360270102626705
0.5258662700653076,0.0,-0.052360636987783205,"{0: 1, 1: 8}",0.1,2,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",109,-0.08635755391767456,-0.08058229640253803,0.04604702651573602,-0.08798310886449139,0.12833158315634458,0.0,0.05672502868600184
0.0,0.0,0.0,"{0: 1, 1: 8}",1,1,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0039061307907104492,0.0,-0.00858006892186511,"{0: 1, 1: 8}",1,1,1,"{'gamma': 1, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",39,-0.03389830508474576,0.0,0.0,0.0,0.006765616990519691,0.0,0.014738799518874447
0.0,0.0,-0.010598597881649139,"{0: 1, 1: 8}",1,1,10,"{'gamma': 10, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.0,0.0,0.018206218479284365
0.003906607627868652,0.0,-0.010598597881649139,"{0: 1, 1: 8}",1,1,100,"{'gamma': 100, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.006766442896704635,0.0,0.018206218479284365
0.003905951976776123,0.0,0.0,"{0: 1, 1: 8}",1,2,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",16,0.0,0.0,0.0,0.0,0.006765307275700337,0.0,0.0
0.0,0.0,-0.03772675906156795,"{0: 1, 1: 8}",1,2,1,"{'gamma': 1, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",69,-0.05501485601695769,-0.07142857142857142,0.0,-0.02417547385148619,0.0,0.0,0.027540769198133697
0.011718034744262695,0.0,-0.03667508085647063,"{0: 1, 1: 8}",1,2,10,"{'gamma': 10, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",68,-0.07153128892876656,-0.07142857142857142,0.07484811885651198,-0.07800764512385157,0.006765410528677069,0.0,0.06426503965981097
0.39499324560165405,0.0,-0.03976094951719421,"{0: 1, 1: 8}",1,2,100,"{'gamma': 100, 'coef0': 1, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",72,-0.08635755391767456,-0.09712858623572641,0.07484811885651198,-0.04962916669854651,0.2948517960738405,0.0,0.06828867868572437
0.0,0.0,0.0,"{0: 1, 1: 8}",10,1,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0039064884185791016,0.0,-0.00858006892186511,"{0: 1, 1: 8}",10,1,1,"{'gamma': 1, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",39,-0.03389830508474576,0.0,0.0,0.0,0.0067662364201583995,0.0,0.014738799518874447
0.0,0.0,-0.010598597881649139,"{0: 1, 1: 8}",10,1,10,"{'gamma': 10, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.0,0.0,0.018206218479284365
0.0039058923721313477,0.0,-0.010598597881649139,"{0: 1, 1: 8}",10,1,100,"{'gamma': 100, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.006765204037427219,0.0,0.018206218479284365
0.003906309604644775,0.0,-0.00858006892186511,"{0: 1, 1: 8}",10,2,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",39,-0.03389830508474576,0.0,0.0,0.0,0.006765926705339045,0.0,0.014738799518874447
0.0,0.0,-0.033986904569239425,"{0: 1, 1: 8}",10,2,1,"{'gamma': 1, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",65,-0.05501485601695769,-0.08058229640253803,0.0,0.0,0.0,0.0,0.035037244767544086
0.012720644474029541,0.0,-0.03910420349391557,"{0: 1, 1: 8}",10,2,10,"{'gamma': 10, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",71,-0.06628894880149921,-0.07142857142857142,0.05976143046671968,-0.07800764512385157,0.013368464367129648,0.0,0.05707405830659024
0.21040046215057373,0.00390625,-0.04725691104375493,"{0: 1, 1: 8}",10,2,100,"{'gamma': 100, 'coef0': 10, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",96,-0.07153128892876656,-0.0890870806374748,0.02162446505451833,-0.04962916669854651,0.07107592875798452,0.0067658234670659265,0.04204058749324659
0.0,0.0,0.0,"{0: 1, 1: 8}",100,1,0.1,"{'gamma': 0.1, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.00858006892186511,"{0: 1, 1: 8}",100,1,1,"{'gamma': 1, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",39,-0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.014738799518874447
0.003906667232513428,0.0,-0.010598597881649139,"{0: 1, 1: 8}",100,1,10,"{'gamma': 10, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.006766546134977754,0.0,0.018206218479284365
0.007812142372131348,0.0,-0.010598597881649139,"{0: 1, 1: 8}",100,1,100,"{'gamma': 100, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 1}",46,-0.041873149007826925,0.0,0.0,0.0,0.007812142388503002,0.0,0.018206218479284365
0.00781172513961792,0.0,-0.010598597881649139,"{0: 1, 1: 8}",100,2,0.1,"{'gamma': 0.1, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",46,-0.041873149007826925,0.0,0.0,0.0,0.007811725340181391,0.0,0.018206218479284365
0.007812440395355225,0.003906548023223877,-0.033986904569239425,"{0: 1, 1: 8}",100,2,1,"{'gamma': 1, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",65,-0.05501485601695769,-0.08058229640253803,0.0,0.0,0.007812440526778211,0.006766339658431517,0.035037244767544086
0.03612905740737915,0.0,-0.04185952217358275,"{0: 1, 1: 8}",100,2,10,"{'gamma': 10, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",78,-0.06628894880149921,-0.06131393394849658,0.03340765523905304,-0.07283570407292296,0.019210224388328558,0.0,0.043526753765556515
0.24368160963058472,0.0,-0.0323966369557912,"{0: 1, 1: 8}",100,2,100,"{'gamma': 100, 'coef0': 100, 'class_weight': {0: 1, 1: 8}, 'degree': 2}",64,-0.06628894880149921,-0.10482848367219183,0.09172492321316786,-0.04962916669854651,0.1977719390194321,0.0,0.07420504475778368
0.0,0.0,0.0,"{0: 1, 1: 10}",0,1,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': {0: 1, 1: 10}, 'degree': 1}",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0229512583244468,"{0: 1, 1: 10}",0,1,1,"{'gamma': 1, 'coef0': 0, 'class_weight': {0: 1, 1: 10}, 'degree': 1}",58,-0.048773234739964734,0.0,0.0,-0.0426014322842305,0.0,0.0,0.022960568188989835
